,"('BTC', 'BTC')","('ETH', 'ETH')","('BNB', 'BNB')","('XRP', 'XRP')","('SOL', 'SOL')","('DOGE', 'DOGE')","('ADA', 'ADA')","('AVAX', 'AVAX')","('TRX', 'TRX')","('DOT', 'DOT')","('MATIC', 'MATIC')","('LINK', 'LINK')","('NEAR', 'NEAR')","('OP', 'OP')","('ARB', 'ARB')","('APT', 'APT')","('STX', 'STX')","('ICP', 'ICP')"
2023-11-30,37712.74609375,2052.55615234375,227.68380737304688,0.606357991695404,59.24162292480469,0.083416998386383,0.3758949935436249,21.38686180114746,0.1035149991512298,5.465794086456299,0.7625160217285156,14.404431343078612,1.8808510303497312,1.6716049909591677,1.008875012397766,0.0003429999924264,0.0028880001045763,4.552927017211914
2023-12-01,38688.75,2087.139892578125,228.5456390380859,0.6129149794578552,59.80399703979492,0.0838569998741149,0.3842020034790039,21.861373901367188,0.1031770035624504,5.475039958953857,0.7994959950447083,14.98322868347168,1.893679976463318,1.658511996269226,1.0248559713363647,0.0003420000139158,0.0029680000152438,4.690368175506592
2023-12-02,39476.33203125,2165.7041015625,229.30084228515625,0.6209759712219238,63.83285903930664,0.08627899736166,0.3977980017662048,22.24107360839844,0.1032859981060028,5.573881149291992,0.816215991973877,15.994240760803224,2.0106160640716553,1.758937954902649,1.0973550081253052,0.000330999988364,0.0029579999390989,4.832186222076416
2023-12-03,39978.390625,2193.691650390625,228.09820556640625,0.6237229704856873,63.03996658325195,0.0856150016188621,0.3951550126075744,21.968658447265625,0.1031619980931282,5.54657506942749,0.8141859769821167,15.7426118850708,1.9831379652023315,1.719735026359558,1.093912959098816,0.0003659999929368,0.0034219999797642,4.70905876159668
2023-12-04,41980.09765625,2243.2158203125,233.29530334472656,0.6243739724159241,61.526615142822266,0.0919400006532669,0.406810998916626,22.632719039916992,0.1038480028510093,5.626327037811279,0.8097010254859924,15.764348983764648,2.1477019786834717,1.7951359748840332,1.0809650421142578,0.0007169999880716,0.0033450000919401,5.1302490234375
2023-12-05,44080.6484375,2293.841796875,231.2613525390625,0.6219969987869263,60.99483108520508,0.0942469984292984,0.4256579875946045,24.484773635864254,0.1036449968814849,5.911571979522705,0.8134660124778748,15.720780372619627,2.252187013626098,1.806378960609436,1.0820389986038208,0.0010799999581649,0.0036460000555962,5.110081195831299
2023-12-06,43746.4453125,2231.661376953125,229.4244079589844,0.6403329968452454,61.902957916259766,0.0948640033602714,0.4424059987068176,26.217491149902344,0.1047979965806007,6.043325901031494,0.8188530206680298,15.29030704498291,2.286428928375244,1.7125600576400757,1.0701839923858645,0.0006830000202171,0.0036780000664293,4.883632183074951
2023-12-07,43292.6640625,2357.57958984375,232.97743225097656,0.6436319947242737,67.83782958984375,0.0959199965000152,0.4564320147037506,26.30372428894043,0.1042260006070137,6.246665954589844,0.8423529863357544,15.712053298950195,2.2697598934173584,2.1806960105895996,0.0004330000083427,0.0007270000060088,0.0036490000784397,5.07830810546875
2023-12-08,44166.6015625,2358.73193359375,238.91598510742188,0.6731380224227905,75.00243377685547,0.1014700010418891,0.5459210276603699,30.636808395385746,0.1067159995436668,6.839678764343262,0.9064239859580994,16.942026138305664,2.383758068084717,2.1157889366149902,0.0004419999895617,0.0006189999985508,0.0041559999808669,5.225522041320801
2023-12-09,43725.984375,2341.17529296875,237.7686004638672,0.658814013004303,72.25760650634766,0.0985419973731041,0.5785999894142151,31.817724227905273,0.1066749989986419,7.11761999130249,0.884913980960846,16.218416213989258,2.426558017730713,2.0411319732666016,0.0004360000020824,0.0020049999002367,0.0042329998686909,5.571086883544922
2023-12-10,43779.69921875,2352.462646484375,239.733154296875,0.6615779995918274,74.70588684082031,0.1018010005354881,0.5941550135612488,37.07502746582031,0.1078229993581771,7.3415751457214355,0.9219549894332886,16.333545684814453,2.5161449909210205,2.1691110134124756,0.0004360000020824,0.0032909999135881,0.0044479998759925,5.564806938171387
2023-12-11,41243.83203125,2224.578857421875,246.42086791992188,0.6202110052108765,70.36717224121094,0.0943839997053146,0.5510209798812866,38.1399040222168,0.1037869974970817,6.7066969871521,0.8418499827384949,14.76536464691162,2.239845037460327,2.2861061096191406,0.0004360000020824,0.0034680000972002,0.0051299999468028,5.2915167808532715
2023-12-12,41450.22265625,2202.0380859375,254.49497985839844,0.6195489764213562,68.54067993164062,0.0938350036740303,0.5764070153236389,37.430912017822266,0.1036259979009628,7.123778820037842,0.8860960006713867,14.521307945251465,2.3020999431610107,2.338632106781006,0.0004149999876972,0.0020989999175071,0.0049760001711547,5.530270099639893
2023-12-13,42890.7421875,2260.648681640625,252.42332458496097,0.6284859776496887,70.76778411865234,0.0964279994368553,0.6652439832687378,39.053768157958984,0.1042999997735023,7.610177993774414,0.8876349925994873,14.778791427612305,2.3272430896759033,2.243917942047119,0.0004290000069886,0.0019539999775588,0.004848999902606,6.278787136077881
2023-12-14,43023.97265625,2316.5791015625,253.5412139892578,0.6324319839477539,75.62033081054688,0.0982550010085105,0.6434779763221741,39.30565643310547,0.1059850007295608,7.521094799041748,0.8840870261192322,15.393107414245604,2.3243589401245117,2.259476900100708,0.0004299999854993,0.0012860000133514,0.0052680000662803,6.355660915374756
2023-12-15,41929.7578125,2219.33740234375,244.8984375,0.6154919862747192,72.36898803710938,0.0930040031671524,0.6014080047607422,39.812110900878906,0.1015629991889,6.956742763519287,0.8395299911499023,14.327272415161133,2.189847946166992,2.0945239067077637,0.0004199999966658,0.0013780000153928,0.0055160000920295,7.191769123077393
2023-12-16,42240.1171875,2226.926513671875,244.35096740722656,0.6198350191116333,73.47350311279297,0.0970560014247894,0.60760897397995,42.081905364990234,0.1027560010552406,7.085906982421875,0.8499109745025635,14.318156242370604,2.3820390701293945,2.1780190467834473,0.0004229999904055,0.0012000000569969,0.0055140000768005,9.99886703491211
2023-12-17,41364.6640625,2196.481201171875,239.30828857421875,0.6104180216789246,71.00051879882812,0.0930970013141632,0.5803139805793762,40.662322998046875,0.1021109968423843,6.792212963104248,0.8189219832420349,14.020898818969728,2.269366979598999,2.086793899536133,0.0004140000091865,0.001005999976769,0.0053240000270307,10.59050178527832
2023-12-18,42623.5390625,2217.2734375,241.3484344482422,0.612529993057251,74.34716033935547,0.0920360013842582,0.6010329723358154,41.06120300292969,0.1009119972586631,6.875728130340576,0.8002930283546448,14.645723342895508,2.284450054168701,2.2349328994750977,0.0004260000132489,0.0009670000290498,0.0051910001784563,9.800702095031738
2023-12-19,42270.52734375,2177.87255859375,252.63719177246097,0.6054559946060181,72.9897689819336,0.0902969986200332,0.5766000151634216,39.82133483886719,0.1005740016698837,6.715219020843506,0.7653589844703674,14.095596313476562,2.436285972595215,2.109541893005371,0.0004229999904055,0.0009009999921545,0.0055410000495612,9.317848205566406
2023-12-20,43652.25,2201.911376953125,260.10736083984375,0.6173189878463745,82.19123077392578,0.0914169996976852,0.5893290042877197,43.42633819580078,0.1026979982852935,6.942695140838623,0.775102972984314,14.225022315979004,2.839524030685425,2.245063066482544,0.0004360000020824,0.0008149999775923,0.0055080000311136,8.852296829223633
2023-12-21,43869.15234375,2239.54248046875,271.24658203125,0.6239100098609924,93.85481262207033,0.0950039997696876,0.6365990042686462,45.96164321899414,0.1046700030565261,8.361507415771484,0.8172140121459961,15.28655242919922,3.5197529792785645,2.521451950073242,0.000438999995822,0.0008180000004358,0.0055049997754395,9.16737937927246
2023-12-22,43997.90234375,2326.52490234375,271.3764953613281,0.6254019737243652,98.00369262695312,0.0951979979872703,0.6242160201072693,45.44339370727539,0.1051290035247802,7.969131946563721,0.876596987247467,15.497312545776367,3.363208055496216,3.492616891860962,0.0004400000034365,0.0012969999806955,0.0055650002323091,9.343137741088867
2023-12-23,43739.54296875,2309.04638671875,271.3909606933594,0.6202049851417542,107.59423065185548,0.0935619994997978,0.6145480275154114,48.06705856323242,0.1067759990692138,8.34211540222168,0.8592190146446228,15.687339782714844,3.895308017730713,3.430994033813477,0.0004370000096969,0.0017709999810904,0.0058100000023841,9.49707317352295
2023-12-24,43016.1171875,2265.692138671875,264.71710205078125,0.6135179996490479,112.48521423339844,0.0918949991464614,0.5939549803733826,47.711238861083984,0.1063899993896484,8.647969245910645,0.8510230183601379,15.31032657623291,3.811609983444214,3.583049058914185,0.0004299999854993,0.0025279999244958,0.0055809998884797,9.764100074768066
2023-12-25,43613.140625,2272.561767578125,267.0733642578125,0.6463369727134705,121.1464614868164,0.0944489985704422,0.6257209777832031,48.3452033996582,0.1059330031275749,9.228659629821776,0.9119579792022704,15.608394622802734,4.255462169647217,3.385806083679199,0.0004360000020824,0.0052999998442828,0.0053550000302493,9.55283546447754
2023-12-26,42520.40234375,2231.46533203125,297.6932373046875,0.6223689913749695,112.6767349243164,0.0913560017943382,0.6087989807128906,44.426029205322266,0.1030689999461174,8.819256782531738,1.015416979789734,15.090892791748049,4.307384967803955,3.4768929481506348,0.0004250000056345,0.0036420000251382,0.0052840001881122,9.250829696655272
2023-12-27,43442.85546875,2378.739990234375,323.6773376464844,0.6348559856414795,107.02379608154295,0.09357900172472,0.6335350275039673,42.41041564941406,0.1054089963436126,8.703069686889648,1.0396239757537842,16.672073364257812,4.089457988739014,3.9503369331359863,0.0004339999868534,0.0019690000917762,0.0052860002033412,9.221291542053224
2023-12-28,42627.85546875,2347.566162109375,323.5989990234375,0.6349980235099792,102.10456848144533,0.0918840020895004,0.6174219846725464,39.90686798095703,0.1055999994277954,8.450114250183105,1.0034129619598389,16.051332473754883,3.772416114807129,3.589768886566162,0.0004260000132489,0.002115000039339,0.0052299997769296,9.794781684875488
2023-12-29,42099.40234375,2300.690673828125,313.8787536621094,0.6234019994735718,106.31151580810548,0.0910380035638809,0.608493983745575,40.21108627319336,0.1056889966130256,8.292625427246094,0.9733650088310242,15.533926010131836,3.61855411529541,3.907871961593628,0.0004210000042803,0.0044229999184608,0.0055700000375509,9.388072967529297
2023-12-30,42156.90234375,2292.0654296875,317.16619873046875,0.6218439936637878,101.84508514404295,0.0901480019092559,0.601963996887207,39.39484786987305,0.1059850007295608,8.37086296081543,0.9530869722366332,15.19324779510498,3.6729910373687744,3.6147329807281494,0.0004220000118948,0.0022839999292045,0.0056480001658201,12.33267593383789
2023-12-31,42265.1875,2281.47119140625,312.4356994628906,0.6149410009384155,101.50582122802734,0.0894720032811164,0.5942050218582153,38.5449104309082,0.1076729968190193,8.193986892700195,0.9706079959869384,14.946123123168944,3.6528639793396,3.707494020462036,0.0004229999904055,0.0024180000182241,0.0058229998685419,13.320262908935549
2024-01-01,44167.33203125,2352.327880859375,314.4082946777344,0.6300820112228394,109.50868225097656,0.0920239984989166,0.6231099963188171,41.864463806152344,0.1078120023012161,8.59892463684082,1.0156519412994385,15.535808563232422,3.799201011657715,3.988691091537475,0.0004419999895617,0.002295000012964,0.005747000221163,12.962580680847168
2024-01-02,44957.96875,2355.83642578125,312.10382080078125,0.6253629922866821,106.61122131347656,0.0912040024995803,0.605666995048523,40.64521026611328,0.108364000916481,8.41269588470459,0.9697179794311525,15.165292739868164,3.923046112060547,3.708077907562256,0.0004600000102072,0.0040569999255239,0.0059779998846352,13.955820083618164
2024-01-03,42848.17578125,2210.761962890625,316.6612854003906,0.5825799703598022,98.5944366455078,0.0820420011878013,0.5572860240936279,36.7952766418457,0.1068259999155998,7.641822814941406,0.8554210066795349,14.150558471679688,3.775849103927612,3.474562883377075,0.0004279999993741,0.0024939998984336,0.0062839998863637,14.360710144042969
2024-01-04,44179.921875,2269.0380859375,323.6000061035156,0.5882260203361511,105.0775375366211,0.0841310024261474,0.5705670118331909,38.73783493041992,0.10708499699831,7.881475925445557,0.8834369778633118,14.5540189743042,3.919748067855835,3.7249579429626465,0.0004419999895617,0.0021840000990778,0.0061730002053081,13.869668960571287
2024-01-05,44162.69140625,2268.647216796875,317.4502868652344,0.5764859914779663,99.97879028320312,0.0827730000019073,0.5412420034408569,36.43484878540039,0.1044600009918212,7.44556188583374,0.8520190119743347,14.065112113952637,3.5459020137786865,3.4268360137939453,0.0008829999715089,0.0017839999636635,0.0062509998679161,13.294828414916992
2024-01-06,43989.1953125,2241.624755859375,307.79449462890625,0.5685120224952698,93.85771942138672,0.0806640014052391,0.5231029987335205,34.62417984008789,0.1039170026779174,7.13883113861084,0.8282399773597717,13.42838191986084,3.480813980102539,3.229759931564331,0.0008789999992586,0.0019519999623298,0.005640999879688,12.027430534362791
2024-01-07,43943.09765625,2222.865966796875,302.8905334472656,0.5517410039901733,89.2763442993164,0.0782250016927719,0.4941740036010742,33.62965393066406,0.1028980016708374,6.8958330154418945,0.8007410168647766,13.140296936035156,3.208437919616699,3.175955057144165,0.0008789999992586,0.0019150000298395,0.0053639998659491,11.2575101852417
2024-01-08,46970.50390625,2333.03271484375,304.5003967285156,0.5779229998588562,97.79044342041016,0.0813700035214424,0.5409359931945801,36.08260726928711,0.1042850017547607,7.477948188781738,0.8426330089569092,14.156993865966797,3.4157779216766357,3.417396068572998,0.0004699999990407,0.0019020000472664,0.0063510001637041,13.69788646697998
2024-01-09,46139.73046875,2344.8271484375,300.9761047363281,0.5666329860687256,99.40918731689452,0.0792630016803741,0.5115270018577576,34.695011138916016,0.1027679964900016,7.1172099113464355,0.8060579895973206,13.705975532531738,3.2260210514068604,3.6271309852600098,0.0004609999887179,0.0018749999580904,0.0058880001306533,12.714226722717283
2024-01-10,46627.77734375,2582.103515625,305.0968322753906,0.5999889969825745,102.03302001953124,0.0829420015215873,0.5666469931602478,38.472389221191406,0.1052910014986991,7.971061229705811,0.8978859782218933,15.031819343566896,3.591649055480957,3.9310190677642822,0.0004659999976865,0.001782999956049,0.005717999767512,13.905552864074709
2024-01-11,46368.5859375,2619.619140625,308.7015075683594,0.6020950078964233,99.90943908691406,0.0846249982714653,0.5821790099143982,39.445777893066406,0.1062270030379295,8.170188903808594,0.9273399710655212,15.032686233520508,3.6200931072235103,3.9860661029815674,0.0004640000115614,0.001585999969393,0.0056929998099803,13.085082054138184
2024-01-12,42853.16796875,2524.460205078125,296.6304626464844,0.5702990293502808,91.72090911865234,0.080045998096466,0.5473330020904541,35.87169647216797,0.1069229990243911,7.569273948669434,0.8642119765281677,14.134305000305176,3.4491169452667236,3.9259800910949703,0.0004290000069886,0.0016870000399649,0.005549999885261,12.241948127746582
2024-01-13,42842.3828125,2576.597900390625,302.227294921875,0.575078010559082,95.73004913330078,0.0809229984879493,0.5493360161781311,36.45083999633789,0.1141489967703819,7.612985134124756,0.8819109797477722,14.36403465270996,3.4010679721832275,3.807360887527466,0.0004279999993741,0.001700000022538,0.0055949999950826,12.91667366027832
2024-01-14,41796.26953125,2472.2412109375,299.05133056640625,0.5762330293655396,94.13314056396484,0.0799779966473579,0.5259810090065002,35.33799743652344,0.1111550033092498,7.327098846435547,0.8379290103912354,14.79709243774414,3.307068109512329,3.4781429767608643,0.0004180000105407,0.001713000005111,0.0055829999037086,12.613301277160645
2024-01-15,42511.96875,2511.36376953125,317.5672607421875,0.5759199857711792,94.49022674560548,0.0811249986290931,0.5281609892845154,35.66428756713867,0.1087319999933242,7.517786979675293,0.8449479937553406,15.195074081420898,3.3035550117492676,3.44903302192688,0.0004229999904055,0.001719000050798,0.0056460001505911,12.892095565795898
2024-01-16,43154.9453125,2587.691162109375,315.22625732421875,0.5759469866752625,97.62691497802734,0.0813099965453147,0.5356760025024414,35.59072494506836,0.1080719977617263,7.490059852600098,0.8451740145683289,15.261761665344238,3.2356228828430176,3.5987589359283447,0.0004309999931138,0.0017569999909028,0.0055280001834034,12.67475128173828
2024-01-17,42742.65234375,2528.369384765625,309.08538818359375,0.5679730176925659,102.0635986328125,0.0805049985647201,0.5270289778709412,36.00657653808594,0.1083049997687339,7.33296012878418,0.8095009922981262,15.730317115783691,3.2997701168060303,3.452553987503052,0.0004269999917596,0.0017219999572262,0.0054979999549686,12.126668930053713
2024-01-18,41262.05859375,2467.018798828125,313.2928771972656,0.5519070029258728,94.2509536743164,0.0779870003461837,0.5018740296363831,33.52815246582031,0.1079799979925155,7.007637023925781,0.7847049832344055,14.64999294281006,3.073837995529175,3.2104830741882324,0.000413000001572,0.0016039999900385,0.0054850000888109,11.473198890686035
2024-01-19,41618.40625,2489.49853515625,314.3004455566406,0.5442559719085693,93.38616943359376,0.0785359963774681,0.503150999546051,32.643001556396484,0.1103579998016357,6.874605178833008,0.7609930038452148,16.04130744934082,3.002487897872925,3.1978518962860107,0.0004159999953117,0.0012779999524354,0.0053360001184046,11.204445838928224
2024-01-20,41665.5859375,2469.589111328125,316.96038818359375,0.5531259775161743,92.56983947753906,0.0878880023956298,0.5150049924850464,32.80842590332031,0.1099010035395622,6.898894786834717,0.7851189970970154,15.742375373840332,2.9594430923461914,3.185628890991211,0.0004170000029262,0.0012349999742582,0.0052789999172091,11.427566528320312
2024-01-21,41545.78515625,2453.9130859375,318.3186950683594,0.546110987663269,90.8484344482422,0.0852729976177215,0.5031049847602844,32.473045349121094,0.1088699996471405,6.807318210601807,0.7823240160942078,15.39101219177246,2.9202721118927,3.111747980117798,0.0004149999876972,0.0019109999993816,0.0052760001271963,11.068115234375
2024-01-22,39507.3671875,2310.826416015625,305.43701171875,0.5267159938812256,83.62281036376953,0.0803409963846206,0.4785020053386688,29.48309326171875,0.1091699972748756,6.332924842834473,0.7456870079040527,14.544947624206545,2.6442298889160156,2.9742109775543213,0.0003950000100303,0.0019950000569224,0.0050780000165104,10.460222244262695
2024-01-23,39845.55078125,2240.68603515625,298.4039001464844,0.5177369713783264,84.27450561523438,0.0781539976596832,0.4767490029335022,30.59178352355957,0.1071579977869987,6.35443115234375,0.724141001701355,14.274681091308594,2.649487018585205,2.8169710636138916,0.0003980000037699,0.0018329999875277,0.0051660002209246,10.471803665161133
2024-01-24,40077.07421875,2233.561767578125,293.0914306640625,0.5179880261421204,88.73200988769531,0.0790160000324249,0.4762960076332092,31.217866897583008,0.1087189987301826,6.459842205047607,0.7383360266685486,14.23513412475586,2.68189001083374,2.8561270236968994,0.0004009999975096,0.001973999897018,0.0052330000326037,11.549351692199709
2024-01-25,39933.80859375,2217.710205078125,291.9192810058594,0.5136060118675232,86.88921356201172,0.0779329985380172,0.4664790034294128,30.48063850402832,0.1120780035853385,6.434463024139404,0.73225998878479,13.757712364196776,2.6978509426116943,2.93574595451355,0.0003990000113844,0.0016969999996945,0.005014999769628,11.153820991516112
2024-01-26,41816.87109375,2267.19970703125,302.3179931640625,0.5321890115737915,92.44236755371094,0.0799010023474693,0.4852940142154693,32.27981948852539,0.1145220026373863,6.672458171844482,0.7590199708938599,14.195534706115724,2.9223029613494873,3.0698699951171875,0.0004189999890513,0.0014669999945908,0.0049740001559257,12.147083282470703
2024-01-27,42120.0546875,2267.885986328125,305.8248291015625,0.5302600264549255,94.16321563720705,0.0801419988274574,0.4863210022449493,33.261962890625,0.112466000020504,6.6702470779418945,0.7880309820175171,14.34029769897461,2.9093520641326904,3.06900405883789,0.0004210000042803,0.0015059999423101,0.0049740001559257,12.728463172912598
2024-01-28,42035.59375,2257.208740234375,304.9756164550781,0.5240939855575562,95.93798065185548,0.0788130015134811,0.4897190034389496,34.79377365112305,0.1122059971094131,6.839127063751221,0.7892820239067078,14.51756191253662,2.880887985229492,3.0261130332946777,0.0004199999966658,0.0017569999909028,0.0049729999154806,12.327214241027832
2024-01-29,43288.24609375,2317.064208984375,310.7080078125,0.5350900292396545,101.56666564941406,0.0812890008091926,0.5252749919891357,36.073768615722656,0.1130459979176521,7.030881881713867,0.8131729960441589,14.988256454467772,3.007158041000366,3.164850950241089,0.0004330000083427,0.0017480000387877,0.0049209999851882,12.546724319458008
2024-01-30,42952.609375,2344.49365234375,307.4627380371094,0.5106980204582214,101.47297668457033,0.0797230005264282,0.5141649842262268,35.144779205322266,0.1120470017194747,6.8419671058654785,0.7998849749565125,15.467368125915527,3.0091350078582764,3.15706205368042,0.0004290000069886,0.0015360000543296,0.0050099999643862,11.736458778381348
2024-01-31,42582.60546875,2282.54443359375,300.35107421875,0.5031930208206177,97.0287094116211,0.0787639990448951,0.4982559978961944,33.16189956665039,0.1122400015592575,6.655735969543457,0.7864369750022888,15.39860725402832,2.822042942047119,2.9013760089874268,0.0004260000132489,0.0015849999617785,0.0059360000304877,11.468999862670898
2024-02-01,43075.7734375,2303.82470703125,300.1759033203125,0.5058590173721313,97.84669494628906,0.0793270021677017,0.5070229768753052,33.82854080200195,0.115566998720169,6.791077136993408,0.8110769987106323,17.184246063232422,2.853393077850342,2.975126028060913,0.0004309999931138,0.0015379999531432,0.0056449999101459,11.671607971191406
2024-02-02,43185.859375,2308.0380859375,301.15496826171875,0.5104119777679443,100.44052124023438,0.0792329981923103,0.5139579772949219,36.707916259765625,0.1162799969315528,6.936224937438965,0.7983400225639343,17.791160583496094,2.8985190391540527,3.008023977279663,0.0004320000007282,0.0015369999455288,0.0059119998477399,12.711692810058594
2024-02-03,42992.25,2296.038330078125,299.7367248535156,0.5189390182495117,97.8799819946289,0.0786510035395622,0.5128610134124756,35.91640090942383,0.1172169968485832,6.8314900398254395,0.7844619750976562,17.661924362182617,2.814734935760498,2.957242012023926,0.0004299999854993,0.0014560000272467,0.0047249998897314,12.740189552307127
2024-02-04,42583.58203125,2289.546142578125,304.7341613769531,0.5032879710197449,95.47695922851562,0.0782380029559135,0.4942559897899627,34.844993591308594,0.1183879971504211,6.6672282218933105,0.7739139795303345,18.17605972290039,2.753314971923828,2.9920589923858643,0.0004260000132489,0.0014110000338405,0.0092940004542469,12.730938911437988
2024-02-05,42658.66796875,2298.888916015625,300.8540344238281,0.5062440037727356,95.54866027832033,0.0782200023531913,0.4933399856090545,34.50077438354492,0.1189040020108223,6.726913928985596,0.7793200016021729,19.131561279296875,2.7462809085845947,3.092039108276367,0.0004269999917596,0.0012430000351741,0.0064610000699758,12.241535186767578
2024-02-06,43084.671875,2372.201904296875,302.71014404296875,0.5051530003547668,96.86107635498048,0.07846599817276,0.4984630048274994,34.1414680480957,0.120897002518177,6.805706977844238,0.8057799935340881,18.29801368713379,2.733901023864746,3.3236958980560303,0.0004309999931138,0.0011950000189244,0.0146519998088479,12.136457443237305
2024-02-07,44318.22265625,2423.7451171875,307.63458251953125,0.5137889981269836,100.97927856445312,0.0801040008664131,0.5017729997634888,35.27924728393555,0.1235150024294853,6.939929962158203,0.8335319757461548,18.85492515563965,2.866760015487671,3.35985803604126,0.0004429999971762,0.0013160000089555,0.0130839999765157,12.308987617492676
2024-02-08,45301.56640625,2419.906494140625,318.87188720703125,0.5145289897918701,102.78563690185548,0.0798709988594055,0.5292689800262451,35.427764892578125,0.1219239979982376,7.0146660804748535,0.8343909978866577,18.231304168701172,2.925611972808838,3.302067995071411,0.0004529999860096,0.0013699999544769,0.0145709998905658,12.206270217895508
2024-02-09,47147.19921875,2487.515625,323.84228515625,0.5260310173034668,106.93333435058594,0.0815789997577667,0.5407919883728027,38.01095962524414,0.1237760037183761,7.19149112701416,0.8530579805374146,18.46788215637207,2.9934680461883545,3.4647979736328125,0.0004720000142697,0.001215000054799,0.0136989997699856,12.8449125289917
2024-02-10,47771.27734375,2501.228271484375,323.1338806152344,0.5241119861602783,109.1314697265625,0.0814480036497116,0.5514119863510132,40.2883186340332,0.1244100034236908,7.208862781524658,0.848924994468689,19.091100692749023,3.0457100868225098,3.365269899368286,0.000478000001749,0.0011840000515803,0.0144400000572204,13.137882232666016
2024-02-11,48293.91796875,2507.570556640625,320.78753662109375,0.5260840058326721,107.49528503417967,0.0811930000782013,0.5414100289344788,39.732269287109375,0.1242780014872551,7.096012115478516,0.834954023361206,20.12895965576172,3.125072956085205,3.530479907989502,0.0004830000107176,0.0011769999982789,0.0119049996137619,12.971975326538086
2024-02-12,49958.22265625,2658.115966796875,327.9446105957031,0.5318970084190369,111.99275207519533,0.082345001399517,0.560030996799469,41.08818817138672,0.1250579953193664,7.346063137054443,0.881026029586792,20.491962432861328,3.388375997543335,3.824302911758423,0.001499000005424,0.001302000018768,0.0105529995635151,13.293825149536133
2024-02-13,49742.44140625,2642.185302734375,324.86822509765625,0.5248349905014038,112.57930755615234,0.0810889974236488,0.5449960231781006,39.765350341796875,0.1269419938325882,7.362933158874512,0.8536790013313293,19.88628387451172,3.2164299488067627,3.7317230701446538,0.0004980000085197,0.0013520000502467,0.0099039999768137,12.924006462097168
2024-02-14,51826.6953125,2777.90234375,334.2459716796875,0.5384010076522827,116.97632598876952,0.0855429992079734,0.5773019790649414,42.26839065551758,0.1296840012073516,7.658267021179199,0.8908730149269104,20.277942657470703,3.3352439403533936,3.825345039367676,0.0005179999861866,0.001319000031799,0.0099219996482133,13.579257011413574
2024-02-15,51938.5546875,2824.37890625,354.7108154296875,0.5627549886703491,113.69940948486328,0.0853559970855712,0.6083629727363586,41.596004486083984,0.1311690062284469,7.778054237365723,0.8899279832839966,19.94938087463379,3.400365114212036,3.8627700805664062,0.0005189999938011,0.001302000018768,0.0099170003086328,13.50607681274414
2024-02-16,52160.203125,2803.69140625,360.890380859375,0.5649600028991699,110.44591522216795,0.0860129967331886,0.5988720059394836,40.312129974365234,0.1329230070114135,7.657581806182861,0.9527379870414734,19.57235336303711,3.280803918838501,3.64443302154541,0.0005220000166445,0.001293999957852,0.0098860003054142,13.131529808044434
2024-02-17,51662.99609375,2786.672607421875,352.9081115722656,0.5498859882354736,108.98401641845705,0.0835930034518241,0.6083459854125977,39.762489318847656,0.1358910053968429,7.7043538093566895,0.928708016872406,20.03460693359375,3.331804037094116,3.5794379711151123,0.0005169999785721,0.0012420000275596,0.009889000095427,13.183316230773926
2024-02-18,52122.546875,2878.998046875,349.6799621582031,0.5569030046463013,112.17467498779295,0.0851659998297691,0.6187340021133423,40.254661560058594,0.1351860016584396,7.8500590324401855,0.9989640116691588,20.096508026123047,3.5160930156707764,3.786046028137207,0.0005210000090301,0.0011210000375285,0.0151150003075599,13.651597023010254
2024-02-19,51779.14453125,2943.57470703125,351.8070983886719,0.5625969767570496,111.4853286743164,0.089477002620697,0.6310629844665527,39.482234954833984,0.1363680064678192,8.029154777526855,0.9964349865913392,19.820606231689453,3.533247947692871,3.957681894302368,0.0005179999861866,0.0011399999493733,0.0119650000706315,14.582661628723145
2024-02-20,52284.875,3013.503662109375,354.8639221191406,0.5629220008850098,108.45964050292967,0.0861430019140243,0.6221650242805481,38.52740478515625,0.1392749994993209,7.733205795288086,1.0261470079421997,19.295194625854492,3.401885986328125,4.058883190155029,0.000523000024259,0.001096999971196,0.0115189999341964,13.7510986328125
2024-02-21,51839.1796875,2970.35546875,378.5373229980469,0.5490040183067322,105.1252212524414,0.0846149995923042,0.5984579920768738,37.63543701171875,0.1397320032119751,7.468303203582764,0.9508240222930908,18.58225440979004,3.2431859970092773,3.7641210556030273,0.0005179999861866,0.000986999948509,0.0143160000443458,13.187097549438477
2024-02-22,51304.97265625,2971.00732421875,382.009765625,0.540913999080658,101.66979217529295,0.0840890035033226,0.5859019756317139,36.75072479248047,0.1389299929141998,7.482891082763672,0.991366982460022,18.112953186035156,3.2456159591674805,3.634078979492187,0.0005130000063218,0.001014000037685,0.0145990001037716,12.729750633239746
2024-02-23,50731.94921875,2921.658203125,375.319091796875,0.5345339775085449,99.95469665527344,0.0844340026378631,0.5832419991493225,35.92631912231445,0.1381890028715133,7.563416004180908,0.9879630208015442,17.939098358154297,3.35782790184021,3.5118370056152344,0.0005070000188425,0.0009570000111125,0.0129949999973177,12.370251655578612
2024-02-24,51571.1015625,2992.385986328125,381.7427978515625,0.545117974281311,104.1335220336914,0.0861560031771659,0.5966960191726685,36.73804473876953,0.1374479979276657,7.809398174285889,0.9949399828910828,18.52635955810547,3.861270904541016,3.669167995452881,0.0005159999709576,0.0010300000431016,0.0120090004056692,12.513310432434082
